0	0	-2392.93025360514685	0
1	0	638.174651430080871	0
1	1	1214.56587225810904	796.176765149725838
2	0	548.985513295932947	0
2	1	666.79806980744911	629.584794135563357
2	2	836.545087752333643	170.211407349370262
3	0	-173.320997550318452	0
3	1	-300.754197833991839	244.256971269631805
3	2	888.78076251722905	-912.942033606202699
3	3	274.403114061175643	1141.40185053254072
4	0	317.69477243840322	0
4	1	-442.412497350759509	-536.645152053272682
4	2	767.446631765077314	-148.873411377301579
4	3	731.040496469555364	-251.556797519116913
4	4	123.43520189864671	-933.84356022688155
5	0	-576.53332264713697	0
5	1	-46.7940723678455015	-144.891551093954519
5	2	40.7988798621289774	317.487713793361308
5	3	256.255804053411282	77.8366913896554706
5	4	-1053.64561454880322	130.280004929641308
5	5	-104.513850020833004	448.984872421960972
6	0	162.03250538683352	0
6	1	16.2628858830114744	-445.974562019556004
6	2	-54.3605143243703424	296.885363093690898
6	3	96.1120859386225987	372.989879136141326
6	4	-377.988650131729173	319.653464953341143
6	5	-231.705802021259643	-407.648641166971686
6	6	-90.0559189026366198	-61.7425882342053853
7	0	-381.237258204752436	0
7	1	177.188505495109524	415.570502894341701
7	2	-379.849085747848108	-37.5561566327429475
7	3	-151.356033362699009	43.0973042545049836
7	4	500.515249281364788	-82.5889426769496708
7	5	28.0155437355679879	3.6407510912011265
7	6	117.547826862357581	178.853493777206268
7	7	-53.801573311026047	-212.98380994935539
