-3.141592653589793116	1.570796326794896558	-4229.0
-3.141592653589793116	1.396263401595463582	-1536.0
-3.141592653589793116	1.221730476396030607	-13.0
-3.141592653589793116	1.047197551196597631	-2618.0
-3.141592653589793116	0.872664625997164767	-5418.0
-3.141592653589793116	0.698131700797731791	-5254.0
-3.141592653589793116	0.523598775598298816	-4958.0
-3.141592653589793116	0.349065850398865896	-4078.0
-3.141592653589793116	0.174532925199432948	-6122.0
-3.141592653589793116	0.000000000000000000	-5256.0
-3.141592653589793116	-0.174532925199432948	-4144.0
-3.141592653589793116	-0.349065850398865896	-3091.0
-3.141592653589793116	-0.523598775598298816	-1520.0
-3.141592653589793116	-0.698131700797731791	-2902.0
-3.141592653589793116	-0.872664625997164767	-4290.0
-3.141592653589793116	-1.047197551196597631	-3417.0
-3.141592653589793116	-1.221730476396030607	-3691.0
-3.141592653589793116	-1.396263401595463582	-98.0
-2.967059728390360362	1.570796326794896558	-4229.0
-2.967059728390360362	1.396263401595463582	-3297.0
-2.967059728390360362	1.221730476396030607	-34.0
-2.967059728390360362	1.047197551196597631	-27.0
-2.967059728390360362	0.872664625997164767	-5379.0
-2.967059728390360362	0.698131700797731791	-5594.0
-2.967059728390360362	0.523598775598298816	-5417.0
-2.967059728390360362	0.349065850398865896	-3330.0
-2.967059728390360362	0.174532925199432948	-4511.0
-2.967059728390360362	0.000000000000000000	-5348.0
-2.967059728390360362	-0.174532925199432948	-4995.0
-2.967059728390360362	-0.349065850398865896	-5353.0
-2.967059728390360362	-0.523598775598298816	-5452.0
-2.967059728390360362	-0.698131700797731791	-4533.0
-2.967059728390360362	-0.872664625997164767	-5352.0
-2.967059728390360362	-1.047197551196597631	-3982.0
-2.967059728390360362	-1.221730476396030607	-4150.0
-2.967059728390360362	-1.396263401595463582	6.0
-2.792526803190927165	1.570796326794896558	-4229.0
-2.792526803190927165	1.396263401595463582	-3273.0
-2.792526803190927165	1.221730476396030607	22.0
-2.792526803190927165	1.047197551196597631	793.0
-2.792526803190927165	0.872664625997164767	-4948.0
-2.792526803190927165	0.698131700797731791	-5336.0
-2.792526803190927165	0.523598775598298816	-5662.0
-2.792526803190927165	0.349065850398865896	-4508.0
-2.792526803190927165	0.174532925199432948	-5272.0
-2.792526803190927165	0.000000000000000000	-5106.0
-2.792526803190927165	-0.174532925199432948	-4846.0
-2.792526803190927165	-0.349065850398865896	-4743.0
