diff
4237.819336
2274.996338
3668.209717
3774.495605
3321.892090
1945.439453
2299.179688
2468.156982
1721.417236
1156.008179
1042.979492
739.382202
713.269287
492.695251
389.716125
-588.610657
-762.226196
-878.070190
-969.081116
-1233.196289
-1137.351807
-1219.482666
-1663.523071
-1746.406006
-1564.063843
-1497.428101
-1559.429688
-1571.998657
-1594.064819
-1637.557251
713.595093
1556.463745
1635.120361
1651.636963
1591.084961
1548.536865
-2194.936035
-1424.261963
-1612.369385
1280.812256
2731.354004
2272.325684
2609.796631
2730.836182
2813.512207
2552.891846
2573.041748
2489.027588
2107.913330
2313.762939
1827.638184
1855.600342
1840.708740
1698.021973
1014.596680
-49.511475
150.751221
837.437012
1308.596436
928.278320
899.529541
523.395996
1090.919922
1139.144043
1315.106934
1189.846680
1203.398438
1045.795898
783.069824
400.249512
-452.637695
83.432617
19.483398
355.534180
601.604004
447.708008
452.859863
-285.929199
1244.350098
936.703613
1313.136230
1063.649902
1220.244141
849.916504
651.662109
736.473633
871.342285
251.255371
449.199707
864.158691
375.114746
385.047363
583.933594
397.749023
998.467285
1151.059570
283.494629
-1054.258789
586.763672
-64.473633
-613.008789
-2604.881836
-2518.133789
-135.808105
-2449.949707
-1958.604492
-3018.819824
-3446.645020
-2653.130371
-1456.327637
-1377.289551
-1274.070312
-1268.724121
-1622.308105
-1937.877930
-1826.492188
-1555.209473
-1370.088379
-1565.188965
-2950.571777
-2542.297852
-962.427979
-1033.023682
-888.147217
-2002.860352
-795.225098
-1153.303467
-310.157715
-94.849121
-51.439941
-694.990967
-679.563477
-828.217773
-2887.014160
-2909.011475
-1052.269043
-80.844238
-965.794434
-2943.175781
-2137.043945
1156.547119
1752.544189
1997.895264
2222.549316
2313.456787
2362.569824
2193.841064
2643.225586
2043.679199
2034.159668
688.626221
1428.040039
871.363525
465.561279
404.599121
533.445068
1584.069336
1092.443359
-2035.459229
1146.337402
1263.810791
-1359.059570
-141.291992
-1729.902832
-2025.906250
-1865.314209
-1899.137207
