diff
930.248291
-685.436279
1036.102783
1399.864014
1073.564453
-338.012207
-146.977783
-167.271484
-997.504639
-1434.982666
-1178.499512
-928.997314
-334.664185
13.281982
355.049316
-306.336548
-243.603149
-145.038818
-11.637444
-51.296036
231.093994
263.379425
-140.675400
-222.751022
-28.562668
86.776634
78.971970
34.516487
-220.945618
-774.652100
815.225586
794.637695
140.944580
-218.188477
-186.962402
256.988281
-2849.579590
-1610.525879
-1750.376953
704.906250
1383.125000
112.126953
-110.397461
-150.950195
107.613281
142.967773
339.832031
193.436523
-421.682129
-410.699219
-827.620605
-365.523438
328.675293
931.910645
770.813232
-142.213867
-129.624023
208.231445
380.958008
-120.033203
-104.807617
-392.579102
175.681641
87.711426
59.218750
-194.638184
-104.714355
51.954590
254.588379
326.767578
-233.780762
361.286621
156.296875
254.702148
276.426270
-26.058105
-95.081543
-876.006348
601.206543
216.178711
510.690430
207.861328
360.333984
29.620605
-111.161133
21.217285
181.341309
-428.123535
-215.869141
230.216797
-214.102051
-164.694336
46.013672
-165.592773
387.242188
509.045898
-319.521484
-1501.787598
433.241211
201.701172
154.068604
-1316.143311
-742.270752
2058.473389
83.283203
834.427612
-51.950439
-415.646118
300.910767
1267.520386
998.859863
728.816895
457.493652
21.939453
-162.666016
207.552490
706.377319
927.639526
496.874756
-1353.326172
-1493.717285
-372.994873
-698.755127
-598.950684
-1635.411621
-337.811279
-654.799072
205.941895
499.261230
753.533203
450.143799
841.020020
965.387817
-1026.276611
-1198.670898
368.971069
1022.339111
-146.425781
-2399.006348
-1950.865723
819.164307
727.996582
234.408691
-156.084961
-408.037598
-386.858398
-348.809082
393.803223
47.843750
215.278320
-976.249023
-22.852051
-273.098145
-339.145508
-149.892090
33.136963
931.112061
189.209229
-3107.381836
140.950928
605.242188
-1474.360352
322.969971
-795.912598
-792.404907
-465.003784
-376.990967
76.031738
225.660675
-20.082977
-51.160599
-81.729439
21.119158
252.944550
718.434082
-1027.589111
-579.588379
-349.442139
-113.080811
53.221436
930.248291
-795.674561
972.568604
1423.364990
945.955566
-486.664062
-245.445557
-350.463623
-845.405518
-811.270996
-1147.524902
-1100.690430
-73.133789
179.423828
317.452637
-310.956390
-220.414459
-132.448456
-20.901608
-81.687386
212.875443
233.877365
36.886887
-90.078537
54.929268
100.878479
131.991745
81.672661
-145.996918
-680.704956
-857.249023
766.272949
378.720703
-106.624756
-149.319580
206.876953
744.971436
708.308105
-653.603271
197.082764
1517.297119
199.344727
11.696777
-388.083984
-35.679688
85.368164
134.020020
111.480957
282.708496
-120.701660
708.501953
-243.525391
254.535645
702.677246
1008.104248
-54.248535
315.366211
717.178223
351.640137
118.510254
433.560059
-1316.932617
78.308594
239.840820
9.319336
-135.656250
-74.624512
141.733887
5.086914
297.975098
-913.901367
-165.247070
-8.279785
255.983887
-28.682129
306.425781
361.122070
331.029297
148.317383
380.767090
400.417969
369.136230
257.801270
132.184082
216.652344
113.946777
224.281250
131.060059
155.164551
-90.706055
35.740723
-52.168457
101.623047
-37.984863
220.208984
-33.134277
-492.105957
66.045898
-2.359863
365.692383
-147.100098
-1269.921631
376.632568
122.593750
332.765137
-26.335693
544.821899
-1453.645386
-734.674683
-875.436401
-423.077515
-729.629272
-841.280518
-1875.091309
-1866.412598
-647.791992
-950.720093
-31.862183
46.624268
-86.897705
-1143.246582
-2014.970459
-3337.302979
-1165.742188
250.833496
1577.402832
2068.048828
-172.259277
-888.611572
-157.996338
556.718262
570.667969
817.268799
-1263.482422
-1351.928223
-27.041992
1360.102783
824.886719
-1896.255615
-149.507324
731.413330
233.507324
-42.932617
-336.679199
-140.237793
-296.661621
32.163574
-87.472168
-64.716309
-275.888672
158.390625
-394.536133
379.691162
374.604248
-202.017578
-190.421631
-275.299316
417.981689
-979.320068
-42.419922
421.866699
-827.281250
-932.530273
-913.302612
-856.813232
-505.746460
-308.332153
0.408203
236.725159
-21.038025
-59.784241
-84.453110
-0.911076
214.303070
678.014465
-625.509766
-583.140381
-355.635010
-118.325928
55.582275
930.248291
-904.024658
937.748779
1423.391357
790.819824
-675.564453
-494.397949
-726.857910
-864.841064
-840.324707
-862.792480
-716.621338
-265.438110
106.658325
281.617004
-187.293488
-182.694702
-118.657684
-26.085014
56.318398
164.611938
174.273071
-33.435432
-141.777481
-97.189110
66.756439
133.639679
173.081940
-15.371933
-441.018127
-1205.410278
-2078.561768
485.639648
51.593262
-37.758789
205.809326
693.620850
905.785400
-1427.583252
1509.458252
1240.566406
144.969238
-108.209473
180.296875
-6.958008
144.737305
26.972168
-508.514160
-56.175293
-342.558594
-481.516602
-1010.987305
-246.905762
590.638672
237.598145
-762.066895
-1505.002441
611.609863
288.741699
64.791504
434.958008
-250.900391
-4056.987305
204.008789
93.280762
-146.814453
-187.758789
28.172852
235.097168
